Trip_ID,Source,Destination,Destination_Type,Season,Cost,Package_Price,User_Budget,User_Rating,Package_Type,Package_Category,Accomidation_type,Transport_type,Package_Title,Trip_Description,Itinerary_Plan,Highlights,Image_URL,Duration_Days
T0102,Mumbai,vizag,Beach,Monsoon,9400,8800,14280,3.4,Family,Beach,Resort,Flight / Cab,Jewel of vizag - Cultural Highlights - Deluxe,"Experience the best of vizag on this 4 Days / 3 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 4 days.","Day 1: Arrival at vizag, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to vizag (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration.",vizag beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.indiantempletour.com/wp-content/uploads/2022/08/Andaman-and-Nicobar-Islands-Package-1.jpg,4
T0103,Mumbai,vizag,Beach,Monsoon,8400,7950,14280,3.4,Luxury,Beach,Resort,Flight / Cab,Weekend Escape to vizag - Family Special,"Experience the best of vizag on this 5 Days / 4 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 5 days.","Day 1: Arrival at vizag, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to vizag (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure.",vizag beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.indiantempletour.com/wp-content/uploads/2022/08/Andaman-and-Nicobar-Islands-Package-1.jpg,5
T0104,Mumbai,vizag,Beach,Monsoon,11400,10050,14280,3.4,Couple,Beach,Resort,Flight / Cab,vizag Heritage & Culture Trail - Budget Friendly,"Experience the best of vizag on this 6 Days / 5 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 6 days.","Day 1: Arrival at vizag, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to vizag (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",vizag beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.indiantempletour.com/wp-content/uploads/2022/08/Andaman-and-Nicobar-Islands-Package-1.jpg,6
T0105,Mumbai,vizag,Beach,Monsoon,17400,14800,14280,3.4,Group,Beach,Resort,Flight / Cab,vizag Explorer Package,"Experience the best of vizag on this 7 Days / 6 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 7 days.","Day 1: Arrival at vizag, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to vizag (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",vizag beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.indiantempletour.com/wp-content/uploads/2022/08/Andaman-and-Nicobar-Islands-Package-1.jpg,7
T0106,Mumbai,Andaman,Beach,Spring,5500,4950,19880,3.6,Budget,Beach,Resort,Flight / Cab,Royal Journey of Andaman,"Experience the best of Andaman on this 3 Days / 2 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 3 days.","Day 1: Arrival at Andaman, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Andaman (short trek/boat/temple visit).",Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,3
T0107,Mumbai,Andaman,Beach,Spring,8000,7300,19880,3.6,Family,Beach,Resort,Flight / Cab,Jewel of Andaman - Cultural Highlights - Deluxe,"Experience the best of Andaman on this 4 Days / 3 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 4 days.","Day 1: Arrival at Andaman, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Andaman (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration.",Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,4
T0108,Mumbai,Andaman,Beach,Spring,9300,8250,19880,3.6,Luxury,Beach,Resort,Flight / Cab,Weekend Escape to Andaman - Family Special,"Experience the best of Andaman on this 5 Days / 4 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 5 days.","Day 1: Arrival at Andaman, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Andaman (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure.",Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,5
T0109,Mumbai,Andaman,Beach,Spring,13500,12550,19880,3.6,Couple,Beach,Resort,Flight / Cab,Andaman Heritage & Culture Trail - Budget Friendly,"Experience the best of Andaman on this 6 Days / 5 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 6 days.","Day 1: Arrival at Andaman, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Andaman (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,6
T0110,Mumbai,Andaman,Beach,Spring,15400,13450,19880,3.6,Group,Beach,Resort,Flight / Cab,Andaman Explorer Package,"Experience the best of Andaman on this 7 Days / 6 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 7 days.","Day 1: Arrival at Andaman, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Andaman (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,7
T0111,hyderabad,chennai,Beach,Monsoon,6200,5550,13160,3.1,Budget,Beach,Resort,Flight / Cab,Royal Journey of chennai,"Experience the best of chennai on this 3 Days / 2 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 3 days.","Day 1: Arrival at chennai, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to chennai (short trek/boat/temple visit).",chennai beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Chennai_-_bird%27s-eye_view.jpg/1200px-Chennai_-_bird%27s-eye_view.jpg,3
T0112,hyderabad,chennai,Beach,Monsoon,9500,8950,13160,3.1,Family,Beach,Resort,Flight / Cab,Jewel of chennai - Cultural Highlights - Deluxe,"Experience the best of chennai on this 4 Days / 3 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 4 days.","Day 1: Arrival at chennai, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to chennai (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration.",chennai beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Chennai_-_bird%27s-eye_view.jpg/1200px-Chennai_-_bird%27s-eye_view.jpg,4
T0113,hyderabad,chennai,Beach,Monsoon,12500,11350,13160,3.1,Luxury,Beach,Resort,Flight / Cab,Weekend Escape to chennai - Family Special,"Experience the best of chennai on this 5 Days / 4 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 5 days.","Day 1: Arrival at chennai, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to chennai (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure.",chennai beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Chennai_-_bird%27s-eye_view.jpg/1200px-Chennai_-_bird%27s-eye_view.jpg,5
T0114,hyderabad,chennai,Beach,Monsoon,14000,12900,13160,3.1,Couple,Beach,Resort,Flight / Cab,chennai Heritage & Culture Trail - Budget Friendly,"Experience the best of chennai on this 6 Days / 5 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 6 days.","Day 1: Arrival at chennai, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to chennai (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",chennai beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Chennai_-_bird%27s-eye_view.jpg/1200px-Chennai_-_bird%27s-eye_view.jpg,6
T0115,hyderabad,chennai,Beach,Monsoon,12800,11900,13160,3.1,Group,Beach,Resort,Flight / Cab,chennai Explorer Package,"Experience the best of chennai on this 7 Days / 6 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 7 days.","Day 1: Arrival at chennai, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to chennai (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",chennai beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Chennai_-_bird%27s-eye_view.jpg/1200px-Chennai_-_bird%27s-eye_view.jpg,7
T0116,Delhi,Goa,Beach,Winter,7300,6900,15399,4.4,Budget,Beach,Resort,Flight / Cab,Royal Journey of Goa,"Experience the best of Goa on this 3 Days / 2 Nights beach getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 3 days.","Day 1: Arrival at Goa, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Goa (short trek/boat/temple visit).",Goa beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://images.unsplash.com/photo-1507525428034-b723cf961d3e,3
